ProductID,WeekEnd,OpeningStock,Produced,Rejected,GoodProduced,Sold,ClosingStock
P020,2024-12-29,260,70,1,69,130,199
P020,2025-01-05,199,246,5,241,45,395
P021,2022-01-02,470,170,3,167,61,576
P021,2022-01-09,576,255,5,250,251,575
P021,2022-01-16,575,201,4,197,178,594
P021,2022-01-23,594,257,5,252,150,696
P021,2022-01-30,696,221,4,217,252,661
P021,2022-02-06,661,190,4,186,196,651
P021,2022-02-13,651,88,2,86,253,484
P021,2022-02-20,484,79,2,77,216,345
P021,2022-02-27,345,76,2,74,186,233
P021,2022-03-06,233,86,2,84,84,233
P021,2022-03-13,233,79,2,77,77,233
P021,2022-03-20,233,70,1,69,68,234
P021,2022-03-27,234,55,1,54,54,234
P021,2022-04-03,234,78,2,76,74,236
P021,2022-04-10,236,93,2,91,94,233
P021,2022-04-17,233,69,1,68,67,234
P021,2022-04-24,234,78,2,76,77,233
P021,2022-05-01,233,58,1,57,56,234
P021,2022-05-08,234,86,2,84,85,233
P021,2022-05-15,233,87,2,85,85,233
P021,2022-05-22,233,63,1,62,61,234
P021,2022-05-29,234,69,1,68,68,234
P021,2022-06-05,234,98,2,96,97,233
P021,2022-06-12,233,41,1,40,39,234
P021,2022-06-19,234,67,1,66,50,250
P021,2022-06-26,250,121,2,119,72,297
P021,2022-07-03,297,77,2,75,93,279
P021,2022-07-10,279,87,2,85,86,278
P021,2022-07-17,278,94,2,92,120,250
P021,2022-07-24,250,139,3,136,75,311
P021,2022-07-31,311,99,2,97,85,323
P021,2022-08-07,323,77,2,75,92,306
P021,2022-08-14,306,96,2,94,137,263
P021,2022-08-21,263,73,1,72,96,239
P021,2022-08-28,239,71,1,70,75,234
P021,2022-09-04,234,95,2,93,94,233
P021,2022-09-11,233,161,3,158,71,320
P021,2022-09-18,320,163,3,160,67,413
P021,2022-09-25,413,136,3,133,92,454
P021,2022-10-02,454,157,3,154,164,444
P021,2022-10-09,444,141,3,138,160,422
P021,2022-10-16,422,218,4,214,133,503
P021,2022-10-23,503,200,4,196,154,545
P021,2022-10-30,545,310,6,304,138,711
P021,2022-11-06,711,292,6,286,215,782
P021,2022-11-13,782,213,4,209,196,795
P021,2022-11-20,795,323,6,317,306,806
P021,2022-11-27,806,309,6,303,286,823
P021,2022-12-04,823,189,4,185,207,801
P021,2022-12-11,801,217,4,213,319,695
P021,2022-12-18,695,241,5,236,303,628
P021,2022-12-25,628,174,3,171,183,616
P021,2023-01-01,616,258,5,253,213,656
P021,2023-01-08,656,272,5,267,237,686
P021,2023-01-15,686,165,3,162,169,679
P021,2023-01-22,679,230,5,225,255,649
P021,2023-01-29,649,269,5,264,267,646
P021,2023-02-05,646,311,6,305,160,791
P021,2023-02-12,791,129,3,126,227,690
P021,2023-02-19,690,89,2,87,264,513
P021,2023-02-26,513,98,2,96,306,303
P021,2023-03-05,303,93,2,91,123,271
P021,2023-03-12,271,109,2,107,86,292
P021,2023-03-19,292,115,2,113,96,309
P021,2023-03-26,309,106,2,104,91,322
P021,2023-04-02,322,108,2,106,107,321
P021,2023-04-09,321,88,2,86,113,294
P021,2023-04-16,294,126,3,123,104,313
P021,2023-04-23,313,48,1,47,106,254
P021,2023-04-30,254,74,1,73,86,241
P021,2023-05-07,241,118,2,116,124,233
P021,2023-05-14,233,47,1,46,45,234
P021,2023-05-21,234,75,2,73,73,234
P021,2023-05-28,234,138,3,135,72,297
P021,2023-06-04,297,88,2,86,86,297
P021,2023-06-11,297,134,3,131,78,350
P021,2023-06-18,350,103,2,101,136,315
P021,2023-06-25,315,103,2,101,85,331
P021,2023-07-02,331,131,3,128,132,327
P021,2023-07-09,327,148,3,145,100,372
P021,2023-07-16,372,61,1,60,101,331
P021,2023-07-23,331,122,2,120,129,322
P021,2023-07-30,322,97,2,95,145,272
P021,2023-08-06,272,69,1,68,58,282
P021,2023-08-13,282,167,3,164,121,325
P021,2023-08-20,325,120,2,118,95,348
P021,2023-08-27,348,168,3,165,67,446
P021,2023-09-03,446,98,2,96,166,376
P021,2023-09-10,376,74,1,73,117,332
P021,2023-09-17,332,125,2,123,166,289
P021,2023-09-24,289,104,2,102,95,296
P021,2023-10-01,296,274,5,269,72,493
P021,2023-10-08,493,79,2,77,124,446
P021,2023-10-15,446,266,5,261,102,605
P021,2023-10-22,605,317,6,311,272,644
P021,2023-10-29,644,310,6,304,74,874
P021,2023-11-05,874,277,6,271,264,881
P021,2023-11-12,881,274,5,269,312,838
P021,2023-11-19,838,228,5,223,304,757
P021,2023-11-26,757,329,7,322,271,808
P021,2023-12-03,808,284,6,278,268,818
P021,2023-12-10,818,348,7,341,223,936
P021,2023-12-17,936,228,5,223,324,835
P021,2023-12-24,835,228,5,223,277,781
P021,2023-12-31,781,293,6,287,342,726
P021,2024-01-07,726,294,6,288,221,793
P021,2024-01-14,793,324,6,318,223,888
P021,2024-01-21,888,299,6,293,288,893
P021,2024-01-28,893,299,6,293,288,898
P021,2024-02-04,898,328,7,321,318,901
P021,2024-02-11,901,194,4,190,293,798
P021,2024-02-18,798,84,2,82,293,587
P021,2024-02-25,587,88,2,86,322,351
P021,2024-03-03,351,71,1,70,187,234
P021,2024-03-10,234,94,2,92,80,246
P021,2024-03-17,246,108,2,106,86,266
P021,2024-03-24,266,118,2,116,54,328
P021,2024-03-31,328,106,2,104,108,324
P021,2024-04-07,324,106,2,104,106,322
P021,2024-04-14,322,89,2,87,116,293
P021,2024-04-21,293,72,1,71,104,260
P021,2024-04-28,260,79,2,77,104,233
P021,2024-05-05,233,115,2,113,87,259
P021,2024-05-12,259,152,3,149,70,338
P021,2024-05-19,338,151,3,148,78,408
P021,2024-05-26,408,90,2,88,113,383
P021,2024-06-02,383,136,3,133,150,366
P021,2024-06-09,366,110,2,108,148,326
P021,2024-06-16,326,119,2,117,87,356
P021,2024-06-23,356,161,3,158,134,380
P021,2024-06-30,380,125,2,123,107,396
P021,2024-07-07,396,107,2,105,117,384
P021,2024-07-14,384,106,2,104,159,329
P021,2024-07-21,329,138,3,135,122,342
P021,2024-07-28,342,161,3,158,105,395
P021,2024-08-04,395,110,2,108,104,399
P021,2024-08-11,399,97,2,95,136,358
P021,2024-08-18,358,105,2,103,158,303
P021,2024-08-25,303,158,3,155,107,351
P021,2024-09-01,351,90,2,88,95,344
P021,2024-09-08,344,93,2,91,103,332
P021,2024-09-15,332,330,7,323,156,499
P021,2024-09-22,499,211,4,207,87,619
P021,2024-09-29,619,138,3,135,91,663
P021,2024-10-06,663,174,3,171,328,506
P021,2024-10-13,506,123,2,121,204,423
P021,2024-10-20,423,417,8,409,134,698
P021,2024-10-27,698,432,9,423,171,950
P021,2024-11-03,950,366,7,359,120,1189
P021,2024-11-10,1189,323,6,317,415,1091
P021,2024-11-17,1091,316,6,310,424,977
P021,2024-11-24,977,313,6,307,357,927
P021,2024-12-01,927,289,6,283,316,894
P021,2024-12-08,894,266,5,261,310,845
P021,2024-12-15,845,81,2,79,307,617
P021,2024-12-22,617,170,3,167,283,501
P021,2024-12-29,501,0,0,0,260,241
P021,2025-01-05,241,305,6,299,76,464
P022,2022-01-02,489,350,7,343,39,793
P022,2022-01-09,793,250,5,245,318,720
P022,2022-01-16,720,236,5,231,207,744
P022,2022-01-23,744,323,6,317,275,786
P022,2022-01-30,786,216,4,212,243,755
P022,2022-02-06,755,250,5,245,231,769
P022,2022-02-13,769,123,2,121,318,572
P022,2022-02-20,572,77,2,75,210,437
P022,2022-02-27,437,105,2,103,246,294
P022,2022-03-06,294,83,2,81,118,257
P022,2022-03-13,257,85,2,83,75,265
P022,2022-03-20,265,115,2,113,103,275
P022,2022-03-27,275,137,3,134,81,328
P022,2022-04-03,328,67,1,66,83,311
P022,2022-04-10,311,104,2,102,113,300
P022,2022-04-17,300,106,2,104,135,269
P022,2022-04-24,269,63,1,62,64,267
P022,2022-05-01,267,81,2,79,103,243
P022,2022-05-08,243,106,2,104,104,243
P022,2022-05-15,243,76,2,74,61,256
P022,2022-05-22,256,66,1,65,77,244
P022,2022-05-29,244,118,2,116,75,285
P022,2022-06-05,285,83,2,81,106,260
P022,2022-06-12,260,75,2,73,64,269
P022,2022-06-19,269,93,2,91,117,243
P022,2022-06-26,243,83,2,81,81,243
P022,2022-07-03,243,75,2,73,73,243
P022,2022-07-10,243,97,2,95,58,280
P022,2022-07-17,280,109,2,107,82,305
P022,2022-07-24,305,138,3,135,99,341
P022,2022-07-31,341,85,2,83,101,323
P022,2022-08-07,323,98,2,96,107,312
P022,2022-08-14,312,93,2,91,136,267
P022,2022-08-21,267,126,3,123,82,308
P022,2022-08-28,308,121,2,119,96,331
P022,2022-09-04,331,77,2,75,91,315
P022,2022-09-11,315,161,3,158,124,349
P022,2022-09-18,349,163,3,160,118,391
P022,2022-09-25,391,173,3,170,75,486
P022,2022-10-02,486,223,4,219,159,546
P022,2022-10-09,546,78,2,76,160,462
P022,2022-10-16,462,386,8,378,170,670
P022,2022-10-23,670,261,5,256,220,706
P022,2022-10-30,706,262,5,257,74,889
P022,2022-11-06,889,234,5,229,384,734
P022,2022-11-13,734,306,6,300,253,781
P022,2022-11-20,781,292,6,286,257,810
P022,2022-11-27,810,225,4,221,229,802
P022,2022-12-04,802,283,6,277,301,778
P022,2022-12-11,778,270,5,265,286,757
P022,2022-12-18,757,162,3,159,219,697
P022,2022-12-25,697,312,6,306,279,724
P022,2023-01-01,724,297,6,291,264,751
P022,2023-01-08,751,348,7,341,157,935
P022,2023-01-15,935,201,4,197,309,823
P022,2023-01-22,823,316,6,310,291,842
P022,2023-01-29,842,215,4,211,342,711
P022,2023-02-05,711,318,6,312,194,829
P022,2023-02-12,829,149,3,146,312,663
P022,2023-02-19,663,53,1,52,209,506
P022,2023-02-26,506,59,1,58,314,250
P022,2023-03-05,250,138,3,135,143,242
P022,2023-03-12,242,53,1,52,50,244
P022,2023-03-19,244,82,2,80,58,266
P022,2023-03-26,266,90,2,88,111,243
P022,2023-04-02,243,69,1,68,67,244
P022,2023-04-09,244,91,2,89,90,243
P022,2023-04-16,243,76,2,74,51,266
P022,2023-04-23,266,110,2,108,89,285
P022,2023-04-30,285,114,2,112,71,326
P022,2023-05-07,326,85,2,83,108,301
P022,2023-05-14,301,109,2,107,108,300
P022,2023-05-21,300,80,2,78,112,266
P022,2023-05-28,266,65,1,64,83,247
P022,2023-06-04,247,105,2,103,107,243
P022,2023-06-11,243,80,2,78,78,243
P022,2023-06-18,243,101,2,99,63,279
P022,2023-06-25,279,94,2,92,68,303
P022,2023-07-02,303,151,3,148,114,337
P022,2023-07-09,337,90,2,88,99,326
P022,2023-07-16,326,61,1,60,92,294
P022,2023-07-23,294,101,2,99,149,244
P022,2023-07-30,244,121,2,119,87,276
P022,2023-08-06,276,98,2,96,59,313
P022,2023-08-13,313,124,2,122,100,335
P022,2023-08-20,335,126,3,123,119,339
P022,2023-08-27,339,88,2,86,96,329
P022,2023-09-03,329,65,1,64,122,271
P022,2023-09-10,271,132,3,129,124,276
P022,2023-09-17,276,183,4,179,85,370
P022,2023-09-24,370,176,4,172,63,479
P022,2023-10-01,479,250,5,245,131,593
P022,2023-10-08,593,130,3,127,180,540
P022,2023-10-15,540,209,4,205,172,573
P022,2023-10-22,573,401,8,393,246,720
P022,2023-10-29,720,410,8,402,125,997
P022,2023-11-05,997,210,4,206,206,997
P022,2023-11-12,997,204,4,200,397,800
P022,2023-11-19,800,352,7,345,402,743
P022,2023-11-26,743,228,5,223,202,764
P022,2023-12-03,764,316,6,310,200,874
P022,2023-12-10,874,225,4,221,348,747
P022,2023-12-17,747,209,4,205,221,731
P022,2023-12-24,731,310,6,304,311,724
P022,2023-12-31,724,207,4,203,219,708
P022,2024-01-07,708,342,7,335,205,838
P022,2024-01-14,838,238,5,233,306,765
P022,2024-01-21,765,375,8,367,201,931
P022,2024-01-28,931,196,4,192,338,785
P022,2024-02-04,785,259,5,254,231,808
P022,2024-02-11,808,196,4,192,370,630
P022,2024-02-18,630,66,1,65,188,507
P022,2024-02-25,507,107,2,105,255,357
P022,2024-03-03,357,105,2,103,191,269
P022,2024-03-10,269,78,2,76,62,283
P022,2024-03-17,283,140,3,137,106,314
P022,2024-03-24,314,86,2,84,103,295
P022,2024-03-31,295,88,2,86,76,305
P022,2024-04-07,305,127,3,124,138,291
P022,2024-04-14,291,83,2,81,83,289
P022,2024-04-21,289,118,2,116,86,319
P022,2024-04-28,319,133,3,130,125,324
P022,2024-05-05,324,111,2,109,80,353
P022,2024-05-12,353,96,2,94,116,331
P022,2024-05-19,331,119,2,117,131,317
P022,2024-05-26,317,113,2,111,108,320
P022,2024-06-02,320,90,2,88,94,314
P022,2024-06-09,314,116,2,114,117,311
P022,2024-06-16,311,176,4,172,111,372
P022,2024-06-23,372,151,3,148,88,432
P022,2024-06-30,432,121,2,119,114,437
P022,2024-07-07,437,68,1,67,174,330
P022,2024-07-14,330,146,3,143,147,326
P022,2024-07-21,326,96,2,94,118,302
P022,2024-07-28,302,119,2,117,66,353
P022,2024-08-04,353,120,2,118,145,326
P022,2024-08-11,326,101,2,99,93,332
P022,2024-08-18,332,155,3,152,117,367
P022,2024-08-25,367,132,3,129,118,378
P022,2024-09-01,378,118,2,116,99,395
P022,2024-09-08,395,135,3,132,153,374
P022,2024-09-15,374,207,4,203,129,448
P022,2024-09-22,448,144,3,141,115,474
P022,2024-09-29,474,80,2,78,133,419
P022,2024-10-06,419,205,4,201,204,416
P022,2024-10-13,416,233,5,228,140,504
P022,2024-10-20,504,499,10,489,77,916
P022,2024-10-27,916,267,5,262,203,975
P022,2024-11-03,975,340,7,333,229,1079
P022,2024-11-10,1079,196,4,192,494,777
P022,2024-11-17,777,373,7,366,257,886
P022,2024-11-24,886,403,8,395,335,946
P022,2024-12-01,946,397,8,389,189,1146
P022,2024-12-08,1146,398,8,390,369,1167
P022,2024-12-15,1167,79,2,77,396,848
P022,2024-12-22,848,232,5,227,389,686
P022,2024-12-29,686,0,0,0,390,296
P022,2025-01-05,296,264,5,259,71,484
P023,2023-01-01,509,270,5,265,41,733
P023,2023-01-08,733,152,3,149,174,708
P023,2023-01-15,708,286,6,280,357,631
P023,2023-01-22,631,256,5,251,207,675
P023,2023-01-29,675,234,5,229,147,757
P023,2023-02-05,757,391,8,383,283,857
P023,2023-02-12,857,149,3,146,250,753
P023,2023-02-19,753,109,2,107,229,631
P023,2023-02-26,631,72,1,71,386,316
P023,2023-03-05,316,79,2,77,141,252
P023,2023-03-12,252,108,2,106,106,252
P023,2023-03-19,252,72,1,71,70,253
P023,2023-03-26,253,59,1,58,58,253
P023,2023-04-02,253,69,1,68,68,253
P023,2023-04-09,253,89,2,87,73,267
P023,2023-04-16,267,102,2,100,71,296
P023,2023-04-23,296,108,2,106,110,292
P023,2023-04-30,292,103,2,101,88,305
P023,2023-05-07,305,70,1,69,100,274
P023,2023-05-14,274,124,2,122,106,290
P023,2023-05-21,290,77,2,75,101,264
P023,2023-05-28,264,58,1,57,68,253
P023,2023-06-04,253,124,2,122,123,252
P023,2023-06-11,252,77,2,75,75,252
P023,2023-06-18,252,81,2,79,31,300
P023,2023-06-25,300,120,2,118,117,301
P023,2023-07-02,301,93,2,91,71,321
P023,2023-07-09,321,110,2,108,114,315
P023,2023-07-16,315,91,2,89,118,286
P023,2023-07-23,286,160,3,157,91,352
P023,2023-07-30,352,148,3,145,108,389
P023,2023-08-06,389,70,1,69,89,369
P023,2023-08-13,369,115,2,113,158,324
P023,2023-08-20,324,99,2,97,145,276
P023,2023-08-27,276,130,3,127,67,336
P023,2023-09-03,336,63,1,62,114,284
P023,2023-09-10,284,100,2,98,97,285
P023,2023-09-17,285,122,2,120,128,277
P023,2023-09-24,277,172,3,169,60,386
P023,2023-10-01,386,280,6,274,99,561
P023,2023-10-08,561,127,3,124,120,565
P023,2023-10-15,565,308,6,302,170,697
P023,2023-10-22,697,406,8,398,277,818
P023,2023-10-29,818,343,7,336,121,1033
P023,2023-11-05,1033,249,5,244,305,972
P023,2023-11-12,972,420,8,412,400,984
P023,2023-11-19,984,302,6,296,335,945
P023,2023-11-26,945,185,4,181,242,884
P023,2023-12-03,884,255,5,250,415,719
P023,2023-12-10,719,372,7,365,294,790
P023,2023-12-17,790,242,5,237,179,848
P023,2023-12-24,848,258,5,253,251,850
P023,2023-12-31,850,368,7,361,367,844
P023,2024-01-07,844,295,6,289,235,898
P023,2024-01-14,898,316,6,310,253,955
P023,2024-01-21,955,267,5,262,363,854
P023,2024-01-28,854,260,5,255,288,821
P023,2024-02-04,821,298,6,292,310,803
P023,2024-02-11,803,217,4,213,261,755
P023,2024-02-18,755,108,2,106,255,606
P023,2024-02-25,606,104,2,102,293,415
P023,2024-03-03,415,115,2,113,211,317
P023,2024-03-10,317,143,3,140,104,353
P023,2024-03-17,353,82,2,80,102,331
P023,2024-03-24,331,67,1,66,113,284
P023,2024-03-31,284,113,2,111,141,254
P023,2024-04-07,254,90,2,88,79,263
P023,2024-04-14,263,105,2,103,65,301
P023,2024-04-21,301,103,2,101,112,290
P023,2024-04-28,290,95,2,93,88,295
P023,2024-05-05,295,103,2,101,103,293
P023,2024-05-12,293,150,3,147,101,339
P023,2024-05-19,339,145,3,142,93,388
P023,2024-05-26,388,136,3,133,101,420
P023,2024-06-02,420,135,3,132,148,404
P023,2024-06-09,404,89,2,87,142,349
P023,2024-06-16,349,159,3,156,133,372
P023,2024-06-23,372,173,3,170,132,410
P023,2024-06-30,410,80,2,78,86,402
P023,2024-07-07,402,165,3,162,157,407
P023,2024-07-14,407,111,2,109,170,346
P023,2024-07-21,346,101,2,99,77,368
P023,2024-07-28,368,184,4,180,163,385
P023,2024-08-04,385,125,2,123,108,400
P023,2024-08-11,400,179,4,175,99,476
P023,2024-08-18,476,123,2,121,182,415
P023,2024-08-25,415,154,3,151,121,445
P023,2024-09-01,445,154,3,151,177,419
P023,2024-09-08,419,106,2,104,119,404
P023,2024-09-15,404,203,4,199,152,451
P023,2024-09-22,451,140,3,137,151,437
P023,2024-09-29,437,140,3,137,103,471
P023,2024-10-06,471,259,5,254,201,524
P023,2024-10-13,524,192,4,188,136,576
P023,2024-10-20,576,389,8,381,137,820
P023,2024-10-27,820,261,5,256,256,820
P023,2024-11-03,820,314,6,308,187,941
P023,2024-11-10,941,280,6,274,385,830
P023,2024-11-17,830,286,6,280,253,857
P023,2024-11-24,857,344,7,337,309,885
P023,2024-12-01,885,245,5,240,274,851
P023,2024-12-08,851,359,7,352,280,923
P023,2024-12-15,923,28,1,27,338,612
P023,2024-12-22,612,188,4,184,238,558
P023,2024-12-29,558,50,1,49,354,253
P023,2025-01-05,253,277,6,271,21,503
P024,2023-06-04,516,0,0,0,52,464
P024,2023-06-11,464,0,0,0,118,346
P024,2023-06-18,346,96,2,94,49,391
P024,2023-06-25,391,103,2,101,139,353
P024,2023-07-02,353,122,2,120,138,335
P024,2023-07-09,335,120,2,118,116,337
P024,2023-07-16,337,85,2,83,101,319
P024,2023-07-23,319,105,2,103,120,302
P024,2023-07-30,302,94,2,92,118,276
P024,2023-08-06,276,115,2,113,83,306
P024,2023-08-13,306,114,2,112,103,315
P024,2023-08-20,315,114,2,112,92,335
P024,2023-08-27,335,104,2,102,113,324
P024,2023-09-03,324,96,2,94,112,306
P024,2023-09-10,306,142,3,139,112,333
P024,2023-09-17,333,138,3,135,102,366
P024,2023-09-24,366,134,3,131,94,403
P024,2023-10-01,403,311,6,305,140,568
P024,2023-10-08,568,162,3,159,135,592
P024,2023-10-15,592,238,5,233,131,694
P024,2023-10-22,694,324,6,318,308,704
P024,2023-10-29,704,265,5,260,156,808
P024,2023-11-05,808,246,5,241,235,814
P024,2023-11-12,814,373,7,366,319,861
P024,2023-11-19,861,173,3,170,259,772
P024,2023-11-26,772,319,6,313,241,844
P024,2023-12-03,844,200,4,196,368,672
P024,2023-12-10,672,332,7,325,166,831
P024,2023-12-17,831,354,7,347,316,862
P024,2023-12-24,862,361,7,354,194,1022
P024,2023-12-31,1022,204,4,200,328,894
P024,2024-01-07,894,331,7,324,347,871
P024,2024-01-14,871,363,7,356,354,873
P024,2024-01-21,873,328,7,321,197,997
P024,2024-01-28,997,269,5,264,327,934
P024,2024-02-04,934,211,4,207,356,785
P024,2024-02-11,785,239,5,234,321,698
P024,2024-02-18,698,79,2,77,262,513
P024,2024-02-25,513,96,2,94,206,401
P024,2024-03-03,401,127,3,124,235,290
P024,2024-03-10,290,83,2,81,74,297
P024,2024-03-17,297,97,2,95,94,298
P024,2024-03-24,298,142,3,139,125,312
P024,2024-03-31,312,97,2,95,80,327
P024,2024-04-07,327,97,2,95,95,327
P024,2024-04-14,327,96,2,94,140,281
P024,2024-04-21,281,102,2,100,94,287
P024,2024-04-28,287,97,2,95,95,287
P024,2024-05-05,287,82,2,80,94,273
P024,2024-05-12,273,85,2,83,100,256
P024,2024-05-19,256,97,2,95,95,256
P024,2024-05-26,256,82,2,80,80,256
P024,2024-06-02,256,115,2,113,73,296
P024,2024-06-09,296,93,2,91,92,295
P024,2024-06-16,295,109,2,107,91,311
P024,2024-06-23,311,120,2,118,115,314
P024,2024-06-30,314,182,4,178,91,401
P024,2024-07-07,401,105,2,103,107,397
P024,2024-07-14,397,144,3,141,118,420
P024,2024-07-21,420,116,2,114,180,354
P024,2024-07-28,354,147,3,144,101,397
P024,2024-08-04,397,94,2,92,142,347
P024,2024-08-11,347,122,2,120,113,354
P024,2024-08-18,354,149,3,146,145,355
P024,2024-08-25,355,129,3,126,91,390
P024,2024-09-01,390,113,2,111,120,381
P024,2024-09-08,381,146,3,143,147,377
P024,2024-09-15,377,186,4,182,126,433
P024,2024-09-22,433,115,2,113,110,436
P024,2024-09-29,436,177,4,173,144,465
P024,2024-10-06,465,216,4,212,183,494
P024,2024-10-13,494,238,5,233,111,616
P024,2024-10-20,616,419,8,411,175,852
P024,2024-10-27,852,306,6,300,212,940
P024,2024-11-03,940,219,4,215,234,921
P024,2024-11-10,921,379,8,371,414,878
P024,2024-11-17,878,288,6,282,298,862
P024,2024-11-24,862,339,7,332,213,981
P024,2024-12-01,981,346,7,339,375,945
P024,2024-12-08,945,303,6,297,280,962
P024,2024-12-15,962,70,1,69,333,698
P024,2024-12-22,698,181,4,177,339,536
P024,2024-12-29,536,18,0,18,296,258
P024,2025-01-05,258,322,6,316,64,510
