MaterialID,WeekEnd,OpeningStock,Received,Consumed,ClosingStock
M19,2022-06-05,48.9,0.0,8.1,40.8
M19,2022-06-12,40.8,0.0,7.0,33.8
M19,2022-06-19,33.8,0.0,6.7,27.1
M19,2022-06-26,27.1,30.0,7.7,49.4
M19,2022-07-03,49.4,0.0,7.9,41.5
M19,2022-07-10,41.5,0.0,6.8,34.7
M19,2022-07-17,34.7,30.0,7.4,57.4
M19,2022-07-24,57.4,0.0,9.5,47.9
M19,2022-07-31,47.9,0.0,3.7,44.2
M19,2022-08-07,44.2,0.0,4.1,40.1
M19,2022-08-14,40.1,0.0,7.3,32.8
M19,2022-08-21,32.8,30.0,3.9,58.9
M19,2022-08-28,58.9,0.0,8.0,50.9
M19,2022-09-04,50.9,0.0,5.9,45.0
M19,2022-09-11,45.0,0.0,8.2,36.7
M19,2022-09-18,36.7,30.0,14.4,52.3
M19,2022-09-25,52.3,0.0,10.3,42.0
M19,2022-10-02,42.0,40.0,11.1,70.9
M19,2022-10-09,70.9,0.0,14.4,56.6
M19,2022-10-16,56.6,0.0,8.3,48.3
M19,2022-10-23,48.3,0.0,7.8,40.4
M19,2022-10-30,40.4,0.0,6.1,34.3
M19,2022-11-06,34.3,30.0,9.0,55.4
M19,2022-11-13,55.4,0.0,7.4,47.9
M19,2022-11-20,47.9,0.0,8.7,39.2
M19,2022-11-27,39.2,0.0,7.7,31.5
M19,2022-12-04,31.5,30.0,5.9,55.6
M19,2022-12-11,55.6,0.0,6.5,49.1
M19,2022-12-18,49.1,0.0,7.0,42.1
M19,2022-12-25,42.1,0.0,4.9,37.3
M19,2023-01-01,37.3,0.0,6.4,30.8
M19,2023-01-08,30.8,30.0,8.5,52.3
M19,2023-01-15,52.3,0.0,8.5,43.8
M19,2023-01-22,43.8,0.0,5.7,38.2
M19,2023-01-29,38.2,0.0,5.7,32.4
M19,2023-02-05,32.4,40.0,6.1,66.3
M19,2023-02-12,66.3,0.0,9.1,57.2
M19,2023-02-19,57.2,0.0,9.5,47.7
M19,2023-02-26,47.7,0.0,7.5,40.2
M19,2023-03-05,40.2,30.0,8.9,61.2
M19,2023-03-12,61.2,0.0,7.5,53.8
M19,2023-03-19,53.8,0.0,8.8,44.9
M19,2023-03-26,44.9,0.0,7.8,37.1
M19,2023-04-02,37.1,30.0,10.6,56.6
M19,2023-04-09,56.6,0.0,6.6,50.0
M19,2023-04-16,50.0,0.0,9.6,40.4
M19,2023-04-23,40.4,0.0,9.9,30.5
M19,2023-04-30,30.5,30.0,6.1,54.4
M19,2023-05-07,54.4,0.0,6.7,47.7
M19,2023-05-14,47.7,0.0,7.8,39.9
M19,2023-05-21,39.9,0.0,7.3,32.6
M19,2023-05-28,32.6,0.0,4.2,28.4
M19,2023-06-04,28.4,40.0,4.3,64.1
M19,2023-06-11,64.1,0.0,8.4,55.7
M19,2023-06-18,55.7,0.0,7.0,48.7
M19,2023-06-25,48.7,0.0,1.6,47.1
M19,2023-07-02,47.1,0.0,6.8,40.3
M19,2023-07-09,40.3,0.0,9.5,30.9
M19,2023-07-16,30.9,40.0,4.7,66.2
M19,2023-07-23,66.2,0.0,8.8,57.4
M19,2023-07-30,57.4,0.0,6.8,50.6
M19,2023-08-06,50.6,0.0,6.7,43.9
M19,2023-08-13,43.9,0.0,7.1,36.7
M19,2023-08-20,36.7,30.0,5.6,61.2
M19,2023-08-27,61.2,0.0,9.2,52.0
M19,2023-09-03,52.0,0.0,7.1,44.9
M19,2023-09-10,44.9,0.0,7.7,37.3
M19,2023-09-17,37.3,40.0,7.6,69.7
M19,2023-09-24,69.7,0.0,13.4,56.3
M19,2023-10-01,56.3,0.0,18.9,37.4
M19,2023-10-08,37.4,30.0,8.8,58.6
M19,2023-10-15,58.6,0.0,9.8,48.8
M19,2023-10-22,48.8,0.0,7.2,41.6
M19,2023-10-29,41.6,0.0,8.9,32.8
M19,2023-11-05,32.8,30.0,7.4,55.3
M19,2023-11-12,55.3,0.0,5.6,49.7
M19,2023-11-19,49.7,0.0,9.5,40.2
M19,2023-11-26,40.2,0.0,6.7,33.5
M19,2023-12-03,33.5,30.0,5.3,58.2
M19,2023-12-10,58.2,0.0,7.7,50.5
M19,2023-12-17,50.5,0.0,9.4,41.1
M19,2023-12-24,41.1,0.0,7.1,34.0
M19,2023-12-31,34.0,30.0,5.6,58.4
M19,2024-01-07,58.4,0.0,9.5,48.9
M19,2024-01-14,48.9,0.0,12.5,36.4
M19,2024-01-21,36.4,40.0,6.3,70.1
M19,2024-01-28,70.1,0.0,12.6,57.4
M19,2024-02-04,57.4,0.0,7.5,49.9
M19,2024-02-11,49.9,0.0,4.8,45.2
M19,2024-02-18,45.2,0.0,9.5,35.7
M19,2024-02-25,35.7,30.0,7.0,58.7
M19,2024-03-03,58.7,0.0,8.4,50.4
M19,2024-03-10,50.4,0.0,10.0,40.4
M19,2024-03-17,40.4,30.0,8.8,61.6
M19,2024-03-24,61.6,0.0,11.1,50.6
M19,2024-03-31,50.6,0.0,8.3,42.3
M19,2024-04-07,42.3,0.0,11.0,31.2
M19,2024-04-14,31.2,30.0,4.5,56.8
M19,2024-04-21,56.8,0.0,7.0,49.8
M19,2024-04-28,49.8,0.0,10.2,39.6
M19,2024-05-05,39.6,30.0,12.5,57.1
M19,2024-05-12,57.1,0.0,8.0,49.1
M19,2024-05-19,49.1,0.0,8.2,40.9
M19,2024-05-26,40.9,30.0,10.8,60.0
M19,2024-06-02,60.0,0.0,8.3,51.8
M19,2024-06-09,51.8,0.0,8.8,43.0
M19,2024-06-16,43.0,0.0,7.2,35.7
M19,2024-06-23,35.7,30.0,8.1,57.7
M19,2024-06-30,57.7,0.0,8.7,49.0
M19,2024-07-07,49.0,0.0,6.6,42.4
M19,2024-07-14,42.4,0.0,7.4,35.1
M19,2024-07-21,35.1,30.0,5.7,59.3
M19,2024-07-28,59.3,0.0,9.6,49.8
M19,2024-08-04,49.8,0.0,8.6,41.1
M19,2024-08-11,41.1,0.0,9.6,31.5
M19,2024-08-18,31.5,40.0,6.6,64.9
M19,2024-08-25,64.9,0.0,10.3,54.6
M19,2024-09-01,54.6,0.0,7.4,47.2
M19,2024-09-08,47.2,0.0,9.0,38.1
M19,2024-09-15,38.1,40.0,13.0,65.1
M19,2024-09-22,65.1,0.0,14.8,50.3
M19,2024-09-29,50.3,40.0,11.3,79.0
M19,2024-10-06,79.0,0.0,22.9,56.1
M19,2024-10-13,56.1,0.0,16.7,39.4
M19,2024-10-20,39.4,30.0,8.1,61.3
M19,2024-10-27,61.3,0.0,8.2,53.1
M19,2024-11-03,53.1,0.0,9.6,43.6
M19,2024-11-10,43.6,0.0,5.8,37.8
M19,2024-11-17,37.8,30.0,9.6,58.1
M19,2024-11-24,58.1,0.0,7.1,51.0
M19,2024-12-01,51.0,0.0,7.2,43.8
M19,2024-12-08,43.8,0.0,9.6,34.2
M19,2024-12-15,34.2,0.0,1.5,32.8
M19,2024-12-22,32.8,30.0,5.3,57.4
M19,2024-12-29,57.4,0.0,5.1,52.3
M19,2025-01-05,52.3,0.0,13.0,39.4
M20,2022-01-16,63.0,0.0,3.9,59.1
M20,2022-01-23,59.1,0.0,6.3,52.8
M20,2022-01-30,52.8,0.0,5.9,46.9
M20,2022-02-06,46.9,0.0,10.5,36.4
M20,2022-02-13,36.4,0.0,6.0,30.4
M20,2022-02-20,30.4,30.0,3.9,56.5
M20,2022-02-27,56.5,0.0,6.6,49.9
M20,2022-03-06,49.9,0.0,6.1,43.8
M20,2022-03-13,43.8,0.0,3.9,39.8
M20,2022-03-20,39.8,0.0,4.7,35.1
M20,2022-03-27,35.1,0.0,8.2,26.9
M20,2022-04-03,26.9,30.0,4.6,52.3
M20,2022-04-10,52.3,0.0,5.6,46.7
M20,2022-04-17,46.7,0.0,7.8,38.9
M20,2022-04-24,38.9,0.0,10.8,28.1
M20,2022-05-01,28.1,30.0,6.0,52.1
M20,2022-05-08,52.1,0.0,9.2,42.9
M20,2022-05-15,42.9,0.0,6.1,36.8
M20,2022-05-22,36.8,0.0,3.9,32.8
M20,2022-05-29,32.8,0.0,4.9,28.0
M20,2022-06-05,28.0,0.0,4.9,23.0
M20,2022-06-12,23.0,30.0,2.6,50.4
M20,2022-06-19,50.4,0.0,10.0,40.4
M20,2022-06-26,40.4,0.0,7.4,33.0
M20,2022-07-03,33.0,30.0,8.6,54.4
M20,2022-07-10,54.4,0.0,6.1,48.2
M20,2022-07-17,48.2,0.0,2.7,45.5
M20,2022-07-24,45.5,0.0,3.1,42.4
M20,2022-07-31,42.4,0.0,6.0,36.4
M20,2022-08-07,36.4,0.0,3.3,33.1
M20,2022-08-14,33.1,0.0,5.8,27.3
M20,2022-08-21,27.3,30.0,7.2,50.0
M20,2022-08-28,50.0,0.0,7.3,42.7
M20,2022-09-04,42.7,0.0,6.0,36.7
M20,2022-09-11,36.7,30.0,9.5,57.2
M20,2022-09-18,57.2,0.0,10.3,46.9
M20,2022-09-25,46.9,0.0,12.4,34.5
M20,2022-10-02,34.5,30.0,10.6,53.9
M20,2022-10-09,53.9,0.0,13.2,40.7
M20,2022-10-16,40.7,0.0,5.3,35.4
M20,2022-10-23,35.4,0.0,6.5,28.9
M20,2022-10-30,28.9,30.0,5.3,53.7
M20,2022-11-06,53.7,0.0,4.3,49.4
M20,2022-11-13,49.4,0.0,7.5,41.9
M20,2022-11-20,41.9,0.0,9.5,32.4
M20,2022-11-27,32.4,30.0,6.6,55.8
M20,2022-12-04,55.8,0.0,8.5,47.3
M20,2022-12-11,47.3,0.0,3.7,43.6
M20,2022-12-18,43.6,0.0,8.9,34.7
M20,2022-12-25,34.7,0.0,4.2,30.5
M20,2023-01-01,30.5,30.0,9.3,51.2
M20,2023-01-08,51.2,0.0,9.4,41.8
M20,2023-01-15,41.8,0.0,7.3,34.5
M20,2023-01-22,34.5,30.0,5.2,59.3
M20,2023-01-29,59.3,0.0,10.4,49.0
M20,2023-02-05,49.0,0.0,11.9,37.1
M20,2023-02-12,37.1,30.0,7.5,59.5
M20,2023-02-19,59.5,0.0,10.8,48.7
M20,2023-02-26,48.7,0.0,8.3,40.4
M20,2023-03-05,40.4,0.0,10.5,29.9
M20,2023-03-12,29.9,30.0,6.8,53.2
M20,2023-03-19,53.2,0.0,9.5,43.6
M20,2023-03-26,43.6,0.0,8.7,34.9
M20,2023-04-02,34.9,30.0,11.9,53.1
M20,2023-04-09,53.1,0.0,9.5,43.6
M20,2023-04-16,43.6,0.0,7.3,36.3
M20,2023-04-23,36.3,30.0,11.2,55.1
M20,2023-04-30,55.1,0.0,7.9,47.2
M20,2023-05-07,47.2,0.0,9.3,37.9
M20,2023-05-14,37.9,0.0,6.0,31.9
M20,2023-05-21,31.9,30.0,8.1,53.8
M20,2023-05-28,53.8,0.0,7.0,46.8
M20,2023-06-04,46.8,0.0,7.0,39.7
M20,2023-06-11,39.7,0.0,6.0,33.7
M20,2023-06-18,33.7,0.0,4.6,29.1
M20,2023-06-25,29.1,30.0,8.3,50.8
M20,2023-07-02,50.8,0.0,4.3,46.5
M20,2023-07-09,46.5,0.0,8.8,37.7
M20,2023-07-16,37.7,0.0,8.1,29.7
M20,2023-07-23,29.7,30.0,6.5,53.2
M20,2023-07-30,53.2,0.0,11.0,42.2
M20,2023-08-06,42.2,0.0,5.0,37.2
M20,2023-08-13,37.2,0.0,6.3,30.8
M20,2023-08-20,30.8,30.0,5.3,55.5
M20,2023-08-27,55.5,0.0,6.4,49.1
M20,2023-09-03,49.1,0.0,7.7,41.5
M20,2023-09-10,41.5,0.0,6.8,34.6
M20,2023-09-17,34.6,30.0,9.7,54.9
M20,2023-09-24,54.9,0.0,9.1,45.8
M20,2023-10-01,45.8,0.0,13.7,32.1
M20,2023-10-08,32.1,30.0,11.5,50.6
M20,2023-10-15,50.6,0.0,9.9,40.7
M20,2023-10-22,40.7,0.0,6.3,34.4
M20,2023-10-29,34.4,30.0,9.0,55.4
M20,2023-11-05,55.4,0.0,9.7,45.7
M20,2023-11-12,45.7,0.0,7.4,38.3
M20,2023-11-19,38.3,0.0,7.2,31.1
M20,2023-11-26,31.1,0.0,3.2,27.9
M20,2023-12-03,27.9,30.0,6.7,51.2
M20,2023-12-10,51.2,0.0,7.2,44.0
M20,2023-12-17,44.0,0.0,6.6,37.4
M20,2023-12-24,37.4,0.0,6.6,30.7
M20,2023-12-31,30.7,30.0,5.4,55.3
M20,2024-01-07,55.3,0.0,7.1,48.3
M20,2024-01-14,48.3,0.0,6.1,42.1
M20,2024-01-21,42.1,0.0,7.8,34.3
M20,2024-01-28,34.3,30.0,4.8,59.5
M20,2024-02-04,59.5,0.0,9.8,49.7
M20,2024-02-11,49.7,0.0,7.2,42.5
M20,2024-02-18,42.5,0.0,9.4,33.1
M20,2024-02-25,33.1,30.0,11.1,52.1
M20,2024-03-03,52.1,0.0,11.1,41.0
M20,2024-03-10,41.0,0.0,9.6,31.4
M20,2024-03-17,31.4,40.0,10.5,60.9
M20,2024-03-24,60.9,0.0,13.3,47.5
M20,2024-03-31,47.5,0.0,6.9,40.6
M20,2024-04-07,40.6,0.0,10.3,30.3
M20,2024-04-14,30.3,30.0,7.7,52.6
M20,2024-04-21,52.6,0.0,11.7,40.9
M20,2024-04-28,40.9,0.0,9.1,31.8
M20,2024-05-05,31.8,30.0,8.6,53.1
M20,2024-05-12,53.1,0.0,7.4,45.7
M20,2024-05-19,45.7,0.0,9.9,35.8
M20,2024-05-26,35.8,30.0,8.7,57.1
M20,2024-06-02,57.1,0.0,10.2,46.9
M20,2024-06-09,46.9,0.0,7.1,39.9
M20,2024-06-16,39.9,0.0,7.4,32.4
M20,2024-06-23,32.4,30.0,6.8,55.6
M20,2024-06-30,55.6,0.0,7.5,48.2
M20,2024-07-07,48.2,0.0,5.6,42.6
M20,2024-07-14,42.6,0.0,9.5,33.1
M20,2024-07-21,33.1,30.0,7.6,55.5
M20,2024-07-28,55.5,0.0,9.2,46.4
M20,2024-08-04,46.4,0.0,10.0,36.4
M20,2024-08-11,36.4,30.0,9.7,56.7
M20,2024-08-18,56.7,0.0,8.1,48.6
M20,2024-08-25,48.6,0.0,8.8,39.8
M20,2024-09-01,39.8,0.0,7.8,32.0
M20,2024-09-08,32.0,0.0,7.0,25.0
M20,2024-09-15,25.0,40.0,16.6,48.3
M20,2024-09-22,48.3,40.0,28.0,60.4
M20,2024-09-29,60.4,0.0,11.0,49.4
M20,2024-10-06,49.4,0.0,16.4,33.1
M20,2024-10-13,33.1,30.0,11.2,51.9
M20,2024-10-20,51.9,0.0,9.5,42.4
M20,2024-10-27,42.4,0.0,12.6,29.8
M20,2024-11-03,29.8,30.0,8.8,51.0
M20,2024-11-10,51.0,0.0,9.4,41.6
M20,2024-11-17,41.6,0.0,7.5,34.1
M20,2024-11-24,34.1,0.0,7.2,26.9
M20,2024-12-01,26.9,30.0,6.8,50.0
M20,2024-12-08,50.0,0.0,7.7,42.4
M20,2024-12-15,42.4,0.0,2.8,39.6
M20,2024-12-22,39.6,0.0,5.1,34.5
M20,2024-12-29,34.5,30.0,4.1,60.4
M20,2025-01-05,60.4,0.0,14.3,46.2
M21,2022-01-02,1670.4,0.0,249.6,1420.8
M21,2022-01-09,1420.8,0.0,242.4,1178.4
M21,2022-01-16,1178.4,0.0,209.8,968.6
M21,2022-01-23,968.6,0.0,278.4,690.2
M21,2022-01-30,690.2,520.0,209.8,1000.5
M21,2022-02-06,1000.5,0.0,211.2,789.3
M21,2022-02-13,789.3,0.0,101.3,688.0
M21,2022-02-20,688.0,0.0,74.9,613.1
M21,2022-02-27,613.1,0.0,86.9,526.2
M21,2022-03-06,526.2,430.0,81.1,875.1
M21,2022-03-13,875.1,0.0,78.7,796.4
M21,2022-03-20,796.4,0.0,88.8,707.6
M21,2022-03-27,707.6,0.0,92.2,615.4
M21,2022-04-03,615.4,0.0,69.6,545.8
M21,2022-04-10,545.8,430.0,94.6,881.3
M21,2022-04-17,881.3,0.0,84.0,797.3
M21,2022-04-24,797.3,0.0,67.7,729.6
M21,2022-05-01,729.6,0.0,66.7,662.9
M21,2022-05-08,662.9,0.0,92.2,570.7
M21,2022-05-15,570.7,0.0,78.2,492.5
M21,2022-05-22,492.5,450.0,61.9,880.6
M21,2022-05-29,880.6,0.0,89.8,790.8
M21,2022-06-05,790.8,0.0,86.9,703.9
M21,2022-06-12,703.9,0.0,55.7,648.2
M21,2022-06-19,648.2,0.0,76.8,571.4
M21,2022-06-26,571.4,0.0,97.9,473.5
M21,2022-07-03,473.5,480.0,73.0,880.6
M21,2022-07-10,880.6,0.0,88.3,792.2
M21,2022-07-17,792.2,0.0,97.4,694.8
M21,2022-07-24,694.8,0.0,133.0,561.8
M21,2022-07-31,561.8,400.0,88.3,873.5
M21,2022-08-07,873.5,0.0,84.0,789.5
M21,2022-08-14,789.5,0.0,90.7,698.8
M21,2022-08-21,698.8,0.0,95.5,603.3
M21,2022-08-28,603.3,0.0,92.2,511.1
M21,2022-09-04,511.1,520.0,82.6,948.6
M21,2022-09-11,948.6,0.0,154.6,794.0
M21,2022-09-18,794.0,0.0,156.5,637.5
M21,2022-09-25,637.5,490.0,148.3,979.2
M21,2022-10-02,979.2,0.0,182.4,796.8
M21,2022-10-09,796.8,0.0,105.1,691.7
M21,2022-10-16,691.7,610.0,289.9,1011.8
M21,2022-10-23,1011.8,0.0,221.3,790.5
M21,2022-10-30,790.5,530.0,274.6,1045.9
M21,2022-11-06,1045.9,0.0,252.5,793.4
M21,2022-11-13,793.4,540.0,249.1,1084.3
M21,2022-11-20,1084.3,0.0,295.2,789.1
M21,2022-11-27,789.1,490.0,256.3,1022.8
M21,2022-12-04,1022.8,0.0,226.6,796.2
M21,2022-12-11,796.2,420.0,233.8,982.5
M21,2022-12-18,982.5,0.0,193.4,789.0
M21,2022-12-25,789.0,500.0,233.3,1055.8
M21,2023-01-01,1055.8,0.0,266.4,789.4
M21,2023-01-08,789.4,480.0,297.6,971.8
M21,2023-01-15,971.8,0.0,175.7,796.1
M21,2023-01-22,796.1,490.0,262.1,1024.0
M21,2023-01-29,1024.0,0.0,232.3,791.7
M21,2023-02-05,791.7,440.0,301.9,929.8
M21,2023-02-12,929.8,0.0,133.4,796.3
M21,2023-02-19,796.3,0.0,68.2,728.2
M21,2023-02-26,728.2,0.0,75.4,652.8
M21,2023-03-05,652.8,0.0,110.9,541.9
M21,2023-03-12,541.9,420.0,77.8,884.2
M21,2023-03-19,884.2,0.0,94.6,789.6
M21,2023-03-26,789.6,0.0,94.1,695.5
M21,2023-04-02,695.5,0.0,85.0,610.6
M21,2023-04-09,610.6,0.0,85.9,524.6
M21,2023-04-16,524.6,440.0,97.0,867.7
M21,2023-04-23,867.7,0.0,75.8,791.8
M21,2023-04-30,791.8,0.0,90.2,701.6
M21,2023-05-07,701.6,0.0,97.4,604.2
M21,2023-05-14,604.2,0.0,74.9,529.3
M21,2023-05-21,529.3,440.0,74.4,894.9
M21,2023-05-28,894.9,0.0,97.4,797.4
M21,2023-06-04,797.4,0.0,92.6,704.8
M21,2023-06-11,704.8,0.0,102.7,602.1
M21,2023-06-18,602.1,0.0,97.9,504.2
M21,2023-06-25,504.2,520.0,94.6,929.6
M21,2023-07-02,929.6,0.0,135.4,794.2
M21,2023-07-09,794.2,0.0,114.2,680.0
M21,2023-07-16,680.0,0.0,58.6,621.4
M21,2023-07-23,621.4,0.0,107.0,514.4
M21,2023-07-30,514.4,460.0,104.6,869.8
M21,2023-08-06,869.8,0.0,80.2,789.6
M21,2023-08-13,789.6,0.0,139.7,649.9
M21,2023-08-20,649.9,0.0,118.1,531.8
M21,2023-08-27,531.8,460.0,122.9,869.0
M21,2023-09-03,869.0,0.0,78.2,790.7
M21,2023-09-10,790.7,0.0,98.9,691.8
M21,2023-09-17,691.8,0.0,147.8,544.0
M21,2023-09-24,544.0,630.0,134.4,1039.6
M21,2023-10-01,1039.6,0.0,251.5,788.1
M21,2023-10-08,788.1,0.0,100.3,687.8
M21,2023-10-15,687.8,680.0,228.0,1139.8
M21,2023-10-22,1139.8,0.0,344.6,795.1
M21,2023-10-29,795.1,580.0,345.6,1029.5
M21,2023-11-05,1029.5,0.0,233.8,795.8
M21,2023-11-12,795.8,500.0,229.4,1066.3
M21,2023-11-19,1066.3,0.0,278.4,787.9
M21,2023-11-26,787.9,560.0,267.4,1080.6
M21,2023-12-03,1080.6,0.0,288.0,792.6
M21,2023-12-10,792.6,480.0,275.0,997.5
M21,2023-12-17,997.5,0.0,209.8,787.8
M21,2023-12-24,787.8,0.0,258.2,529.5
M21,2023-12-31,529.5,500.0,240.0,789.5
M21,2024-01-07,789.5,580.0,305.3,1064.2
M21,2024-01-14,1064.2,0.0,269.8,794.5
M21,2024-01-21,794.5,560.0,323.5,1031.0
M21,2024-01-28,1031.0,0.0,237.6,793.4
M21,2024-02-04,793.4,470.0,281.8,981.6
M21,2024-02-11,981.6,0.0,187.2,794.4
M21,2024-02-18,794.4,0.0,72.0,722.4
M21,2024-02-25,722.4,0.0,93.6,628.8
M21,2024-03-03,628.8,0.0,84.5,544.3
M21,2024-03-10,544.3,450.0,82.6,911.8
M21,2024-03-17,911.8,0.0,119.0,792.7
M21,2024-03-24,792.7,0.0,97.9,694.8
M21,2024-03-31,694.8,0.0,93.1,601.7
M21,2024-04-07,601.7,0.0,111.8,489.8
M21,2024-04-14,489.8,480.0,82.6,887.3
M21,2024-04-21,887.3,0.0,91.2,796.1
M21,2024-04-28,796.1,0.0,101.8,694.3
M21,2024-05-05,694.3,0.0,108.5,585.8
M21,2024-05-12,585.8,460.0,119.0,926.8
M21,2024-05-19,926.8,0.0,129.6,797.2
M21,2024-05-26,797.2,0.0,97.4,699.8
M21,2024-06-02,699.8,0.0,108.5,591.3
M21,2024-06-09,591.3,450.0,108.5,932.8
M21,2024-06-16,932.8,0.0,141.6,791.2
M21,2024-06-23,791.2,0.0,149.8,641.4
M21,2024-06-30,641.4,0.0,118.1,523.4
M21,2024-07-07,523.4,470.0,84.0,909.4
M21,2024-07-14,909.4,0.0,121.0,788.4
M21,2024-07-21,788.4,0.0,112.3,676.1
M21,2024-07-28,676.1,0.0,134.4,541.7
M21,2024-08-04,541.7,460.0,110.4,891.3
M21,2024-08-11,891.3,0.0,95.0,796.2
M21,2024-08-18,796.2,0.0,124.8,671.4
M21,2024-08-25,671.4,0.0,139.2,532.2
M21,2024-09-01,532.2,470.0,99.8,902.4
M21,2024-09-08,902.4,0.0,109.4,793.0
M21,2024-09-15,793.0,430.0,257.8,965.2
M21,2024-09-22,965.2,0.0,170.4,794.8
M21,2024-09-29,794.8,0.0,104.6,690.2
M21,2024-10-06,690.2,460.0,181.9,968.2
M21,2024-10-13,968.2,430.0,170.9,1227.4
M21,2024-10-20,1227.4,0.0,439.7,787.7
M21,2024-10-27,787.7,680.0,335.5,1132.2
M21,2024-11-03,1132.2,0.0,338.9,793.3
M21,2024-11-10,793.3,580.0,249.1,1124.2
M21,2024-11-17,1124.2,0.0,330.7,793.4
M21,2024-11-24,793.4,670.0,343.7,1119.8
M21,2024-12-01,1119.8,0.0,329.3,790.5
M21,2024-12-08,790.5,0.0,318.7,471.8
M21,2024-12-15,471.8,590.0,76.8,985.0
M21,2024-12-22,985.0,0.0,193.0,792.0
M21,2024-12-29,792.0,0.0,0.0,792.0
M21,2025-01-05,792.0,0.0,273.1,518.9
M22,2022-01-02,210.0,0.0,42.0,168.0
M22,2022-01-09,168.0,0.0,30.0,138.0
M22,2022-01-16,138.0,0.0,28.3,109.7
M22,2022-01-23,109.7,0.0,38.8,70.9
M22,2022-01-30,70.9,70.0,25.9,115.0
M22,2022-02-06,115.0,0.0,30.0,85.0
M22,2022-02-13,85.0,0.0,14.8,70.2
M22,2022-02-20,70.2,0.0,9.2,61.0
M22,2022-02-27,61.0,50.0,12.6,98.4
M22,2022-03-06,98.4,0.0,10.0,88.4
M22,2022-03-13,88.4,0.0,10.2,78.2
M22,2022-03-20,78.2,0.0,13.8,64.4
M22,2022-03-27,64.4,50.0,16.4,98.0
M22,2022-04-03,98.0,0.0,8.0,90.0
M22,2022-04-10,90.0,0.0,12.5,77.5
M22,2022-04-17,77.5,0.0,12.7,64.8
M22,2022-04-24,64.8,0.0,7.6,57.2
M22,2022-05-01,57.2,50.0,9.7,97.5
M22,2022-05-08,97.5,0.0,12.7,84.8
M22,2022-05-15,84.8,0.0,9.1,75.6
M22,2022-05-22,75.6,0.0,7.9,67.7
M22,2022-05-29,67.7,0.0,14.2,53.6
M22,2022-06-05,53.6,50.0,10.0,93.6
M22,2022-06-12,93.6,0.0,9.0,84.6
M22,2022-06-19,84.6,0.0,11.2,73.4
M22,2022-06-26,73.4,0.0,10.0,63.5
M22,2022-07-03,63.5,0.0,9.0,54.5
M22,2022-07-10,54.5,60.0,11.6,102.8
M22,2022-07-17,102.8,0.0,13.1,89.8
M22,2022-07-24,89.8,0.0,16.6,73.2
M22,2022-07-31,73.2,0.0,10.2,63.0
M22,2022-08-07,63.0,0.0,11.8,51.2
M22,2022-08-14,51.2,50.0,11.2,90.1
M22,2022-08-21,90.1,0.0,15.1,75.0
M22,2022-08-28,75.0,0.0,14.5,60.4
M22,2022-09-04,60.4,50.0,9.2,101.2
M22,2022-09-11,101.2,0.0,19.3,81.9
M22,2022-09-18,81.9,0.0,19.6,62.3
M22,2022-09-25,62.3,70.0,20.8,111.6
M22,2022-10-02,111.6,0.0,26.8,84.8
M22,2022-10-09,84.8,60.0,9.4,135.4
M22,2022-10-16,135.4,0.0,46.3,89.1
M22,2022-10-23,89.1,60.0,31.3,117.8
M22,2022-10-30,117.8,0.0,31.4,86.4
M22,2022-11-06,86.4,60.0,28.1,118.3
M22,2022-11-13,118.3,0.0,36.7,81.6
M22,2022-11-20,81.6,70.0,35.0,116.5
M22,2022-11-27,116.5,0.0,27.0,89.5
M22,2022-12-04,89.5,0.0,34.0,55.6
M22,2022-12-11,55.6,60.0,32.4,83.2
M22,2022-12-18,83.2,60.0,19.4,123.7
M22,2022-12-25,123.7,0.0,37.4,86.3
M22,2023-01-01,86.3,80.0,35.6,130.6
M22,2023-01-08,130.6,0.0,41.8,88.9
M22,2023-01-15,88.9,60.0,24.1,124.8
M22,2023-01-22,124.8,0.0,37.9,86.8
M22,2023-01-29,86.8,60.0,25.8,121.0
M22,2023-02-05,121.0,0.0,38.2,82.9
M22,2023-02-12,82.9,0.0,17.9,65.0
M22,2023-02-19,65.0,0.0,6.4,58.6
M22,2023-02-26,58.6,50.0,7.1,101.6
M22,2023-03-05,101.6,0.0,16.6,85.0
M22,2023-03-12,85.0,0.0,6.4,78.6
M22,2023-03-19,78.6,0.0,9.8,68.8
M22,2023-03-26,68.8,0.0,10.8,58.0
M22,2023-04-02,58.0,50.0,8.3,99.7
M22,2023-04-09,99.7,0.0,10.9,88.8
M22,2023-04-16,88.8,0.0,9.1,79.7
M22,2023-04-23,79.7,0.0,13.2,66.5
M22,2023-04-30,66.5,0.0,13.7,52.8
M22,2023-05-07,52.8,60.0,10.2,102.6
M22,2023-05-14,102.6,0.0,13.1,89.5
M22,2023-05-21,89.5,0.0,9.6,79.9
M22,2023-05-28,79.9,0.0,7.8,72.1
M22,2023-06-04,72.1,0.0,12.6,59.5
M22,2023-06-11,59.5,50.0,9.6,99.9
M22,2023-06-18,99.9,0.0,12.1,87.8
M22,2023-06-25,87.8,0.0,11.3,76.5
M22,2023-07-02,76.5,0.0,18.1,58.4
M22,2023-07-09,58.4,0.0,10.8,47.6
M22,2023-07-16,47.6,60.0,7.3,100.3
M22,2023-07-23,100.3,0.0,12.1,88.2
M22,2023-07-30,88.2,0.0,14.5,73.6
M22,2023-08-06,73.6,0.0,11.8,61.9
M22,2023-08-13,61.9,50.0,14.9,97.0
