BatchID,ProductID,ProductionWeekEnd,QuantityProduced,RejectQty,GoodQty,RawMaterialCost,LaborCost,OverheadCost,TotalProductionCost,UnitProductionCost
B001177,P008,2023-08-13,144,3,141,4860.0,729.0,486.0,6075.0,42.19
B001178,P008,2023-08-20,90,2,88,3037.5,455.62,303.75,3796.87,42.19
B001179,P008,2023-08-27,157,3,154,5298.75,794.81,529.88,6623.44,42.19
B001180,P008,2023-09-03,177,4,173,5973.75,896.06,597.38,7467.19,42.19
B001181,P008,2023-09-10,116,2,114,3915.0,587.25,391.5,4893.75,42.19
B001182,P008,2023-09-17,219,4,215,7391.25,1108.69,739.12,9239.06,42.19
B001183,P008,2023-09-24,180,4,176,6075.0,911.25,607.5,7593.75,42.19
B001184,P008,2023-10-01,289,6,283,9753.75,1463.06,975.38,12192.19,42.19
B001185,P008,2023-10-08,257,5,252,8673.75,1301.06,867.38,10842.19,42.19
B001186,P008,2023-10-15,223,4,219,7526.25,1128.94,752.62,9407.81,42.19
B001187,P008,2023-10-22,251,5,246,8471.25,1270.69,847.12,10589.06,42.19
B001188,P008,2023-10-29,184,4,180,6210.0,931.5,621.0,7762.5,42.19
B001189,P008,2023-11-05,170,3,167,5737.5,860.62,573.75,7171.87,42.19
B001190,P008,2023-11-12,85,2,83,2868.75,430.31,286.88,3585.94,42.19
B001191,P008,2023-11-19,138,3,135,4657.5,698.62,465.75,5821.87,42.19
B001192,P008,2023-11-26,168,3,165,5670.0,850.5,567.0,7087.5,42.19
B001193,P008,2023-12-03,142,3,139,4792.5,718.88,479.25,5990.63,42.19
B001194,P008,2023-12-10,108,2,106,3645.0,546.75,364.5,4556.25,42.19
B001195,P008,2023-12-17,160,3,157,5400.0,810.0,540.0,6750.0,42.19
B001196,P008,2023-12-24,134,3,131,4522.5,678.38,452.25,5653.13,42.19
B001197,P008,2023-12-31,99,2,97,3341.25,501.19,334.12,4176.56,42.19
B001198,P008,2024-01-07,192,4,188,6480.0,972.0,648.0,8100.0,42.19
B001199,P008,2024-01-14,125,2,123,4218.75,632.81,421.88,5273.44,42.19
B001200,P008,2024-01-21,131,3,128,4421.25,663.19,442.12,5526.56,42.19
B001201,P008,2024-01-28,211,4,207,7121.25,1068.19,712.12,8901.56,42.19
B001202,P008,2024-02-04,132,3,129,4455.0,668.25,445.5,5568.75,42.19
B001203,P008,2024-02-11,126,3,123,4252.5,637.88,425.25,5315.63,42.19
B001204,P008,2024-02-18,183,4,179,6176.25,926.44,617.62,7720.31,42.19
B001205,P008,2024-02-25,231,5,226,7796.25,1169.44,779.62,9745.31,42.19
B001206,P008,2024-03-03,226,5,221,7627.5,1144.12,762.75,9534.37,42.19
B001207,P008,2024-03-10,176,4,172,5940.0,891.0,594.0,7425.0,42.19
B001208,P008,2024-03-17,171,3,168,5771.25,865.69,577.12,7214.06,42.19
B001209,P008,2024-03-24,141,3,138,4758.75,713.81,475.88,5948.44,42.19
B001210,P008,2024-03-31,140,3,137,4725.0,708.75,472.5,5906.25,42.19
B001211,P008,2024-04-07,216,4,212,7290.0,1093.5,729.0,9112.5,42.19
B001212,P008,2024-04-14,136,3,133,4590.0,688.5,459.0,5737.5,42.19
B001213,P008,2024-04-21,210,4,206,7087.5,1063.12,708.75,8859.37,42.19
B001214,P008,2024-04-28,215,4,211,7256.25,1088.44,725.62,9070.31,42.19
B001215,P008,2024-05-05,214,4,210,7222.5,1083.38,722.25,9028.13,42.19
B001216,P008,2024-05-12,177,4,173,5973.75,896.06,597.38,7467.19,42.19
B001217,P008,2024-05-19,191,4,187,6446.25,966.94,644.62,8057.81,42.19
B001218,P008,2024-05-26,209,4,205,7053.75,1058.06,705.38,8817.19,42.19
B001219,P008,2024-06-02,134,3,131,4522.5,678.38,452.25,5653.13,42.19
B001220,P008,2024-06-09,137,3,134,4623.75,693.56,462.38,5779.69,42.19
B001221,P008,2024-06-16,211,4,207,7121.25,1068.19,712.12,8901.56,42.19
B001222,P008,2024-06-23,174,3,171,5872.5,880.88,587.25,7340.63,42.19
B001223,P008,2024-06-30,203,4,199,6851.25,1027.69,685.12,8564.06,42.19
B001224,P008,2024-07-07,173,3,170,5838.75,875.81,583.88,7298.44,42.19
B001225,P008,2024-07-14,173,3,170,5838.75,875.81,583.88,7298.44,42.19
B001226,P008,2024-07-21,132,3,129,4455.0,668.25,445.5,5568.75,42.19
B001227,P008,2024-07-28,162,3,159,5467.5,820.12,546.75,6834.37,42.19
B001228,P008,2024-08-04,155,3,152,5231.25,784.69,523.12,6539.06,42.19
B001229,P008,2024-08-11,188,4,184,6345.0,951.75,634.5,7931.25,42.19
B001230,P008,2024-08-18,175,4,171,5906.25,885.94,590.62,7382.81,42.19
B001231,P008,2024-08-25,156,3,153,5265.0,789.75,526.5,6581.25,42.19
B001232,P008,2024-09-01,197,4,193,6648.75,997.31,664.88,8310.94,42.19
B001233,P008,2024-09-08,150,3,147,5062.5,759.38,506.25,6328.13,42.19
B001234,P008,2024-09-15,283,6,277,9551.25,1432.69,955.12,11939.06,42.19
B001235,P008,2024-09-22,387,8,379,13061.25,1959.19,1306.12,16326.56,42.19
B001236,P008,2024-09-29,269,5,264,9078.75,1361.81,907.88,11348.44,42.19
B001237,P008,2024-10-06,286,6,280,9652.5,1447.88,965.25,12065.63,42.19
B001238,P008,2024-10-13,203,4,199,6851.25,1027.69,685.12,8564.06,42.19
B001239,P008,2024-10-20,217,4,213,7323.75,1098.56,732.38,9154.69,42.19
B001240,P008,2024-10-27,210,4,206,7087.5,1063.12,708.75,8859.37,42.19
B001241,P008,2024-11-03,107,2,105,3611.25,541.69,361.12,4514.06,42.19
B001242,P008,2024-11-10,74,1,73,2497.5,374.62,249.75,3121.87,42.19
B001243,P008,2024-11-17,167,3,164,5636.25,845.44,563.62,7045.31,42.19
B001244,P008,2024-11-24,231,5,226,7796.25,1169.44,779.62,9745.31,42.19
B001245,P008,2024-12-01,182,4,178,6142.5,921.38,614.25,7678.13,42.19
B001246,P008,2024-12-08,197,4,193,6648.75,997.31,664.88,8310.94,42.19
B001247,P008,2024-12-15,60,1,59,2025.0,303.75,202.5,2531.25,42.19
B001248,P008,2024-12-22,126,3,123,4252.5,637.88,425.25,5315.63,42.19
B001249,P008,2024-12-29,58,1,57,1957.5,293.62,195.75,2446.87,42.19
B001250,P008,2025-01-05,294,6,288,9922.5,1488.38,992.25,12403.13,42.19
B001251,P009,2022-01-02,299,6,293,37733.8,5660.07,3773.38,47167.25,157.75
B001252,P009,2022-01-09,236,5,231,29783.2,4467.48,2978.32,37229.0,157.75
B001253,P009,2022-01-16,285,6,279,35967.0,5395.05,3596.7,44958.75,157.75
B001254,P009,2022-01-23,234,5,229,29530.8,4429.62,2953.08,36913.5,157.75
B001255,P009,2022-01-30,238,5,233,30035.6,4505.34,3003.56,37544.5,157.75
B001256,P009,2022-02-06,127,3,124,16027.4,2404.11,1602.74,20034.25,157.75
B001257,P009,2022-02-13,88,2,86,11105.6,1665.84,1110.56,13882.0,157.75
B001258,P009,2022-02-20,65,1,64,8203.0,1230.45,820.3,10253.75,157.75
B001259,P009,2022-02-27,75,2,73,9465.0,1419.75,946.5,11831.25,157.75
B001260,P009,2022-03-06,87,2,85,10979.4,1646.91,1097.94,13724.25,157.75
B001261,P009,2022-03-13,65,1,64,8203.0,1230.45,820.3,10253.75,157.75
B001262,P009,2022-03-20,19,0,19,2397.8,359.67,239.78,2997.25,157.75
B001263,P009,2022-03-27,81,2,79,10222.2,1533.33,1022.22,12777.75,157.75
B001264,P009,2022-04-03,74,1,73,9338.8,1400.82,933.88,11673.5,157.75
B001265,P009,2022-04-10,70,1,69,8834.0,1325.1,883.4,11042.5,157.75
B001266,P009,2022-04-17,82,2,80,10348.4,1552.26,1034.84,12935.5,157.75
B001267,P009,2022-04-24,69,1,68,8707.8,1306.17,870.78,10884.75,157.75
B001268,P009,2022-05-01,69,1,68,8707.8,1306.17,870.78,10884.75,157.75
B001269,P009,2022-05-08,46,1,45,5805.2,870.78,580.52,7256.5,157.75
B001270,P009,2022-05-15,94,2,92,11862.8,1779.42,1186.28,14828.5,157.75
B001271,P009,2022-05-22,56,1,55,7067.2,1060.08,706.72,8834.0,157.75
B001272,P009,2022-05-29,71,1,70,8960.2,1344.03,896.02,11200.25,157.75
B001273,P009,2022-06-05,60,1,59,7572.0,1135.8,757.2,9465.0,157.75
B001274,P009,2022-06-12,56,1,55,7067.2,1060.08,706.72,8834.0,157.75
B001275,P009,2022-06-19,71,1,70,8960.2,1344.03,896.02,11200.25,157.75
B001276,P009,2022-06-26,71,1,70,8960.2,1344.03,896.02,11200.25,157.75
B001277,P009,2022-07-03,73,1,72,9212.6,1381.89,921.26,11515.75,157.75
B001278,P009,2022-07-10,62,1,61,7824.4,1173.66,782.44,9780.5,157.75
B001279,P009,2022-07-17,78,2,76,9843.6,1476.54,984.36,12304.5,157.75
B001280,P009,2022-07-24,86,2,84,10853.2,1627.98,1085.32,13566.5,157.75
B001281,P009,2022-07-31,63,1,62,7950.6,1192.59,795.06,9938.25,157.75
B001282,P009,2022-08-07,78,2,76,9843.6,1476.54,984.36,12304.5,157.75
B001283,P009,2022-08-14,90,2,88,11358.0,1703.7,1135.8,14197.5,157.75
B001284,P009,2022-08-21,69,1,68,8707.8,1306.17,870.78,10884.75,157.75
B001285,P009,2022-08-28,74,1,73,9338.8,1400.82,933.88,11673.5,157.75
B001286,P009,2022-09-04,99,2,97,12493.8,1874.07,1249.38,15617.25,157.75
B001287,P009,2022-09-11,146,3,143,18425.2,2763.78,1842.52,23031.5,157.75
B001288,P009,2022-09-18,148,3,145,18677.6,2801.64,1867.76,23347.0,157.75
B001289,P009,2022-09-25,100,2,98,12620.0,1893.0,1262.0,15775.0,157.75
B001290,P009,2022-10-02,162,3,159,20444.4,3066.66,2044.44,25555.5,157.75
B001291,P009,2022-10-09,115,2,113,14513.0,2176.95,1451.3,18141.25,157.75
B001292,P009,2022-10-16,196,4,192,24735.2,3710.28,2473.52,30919.0,157.75
B001293,P009,2022-10-23,285,6,279,35967.0,5395.05,3596.7,44958.75,157.75
B001294,P009,2022-10-30,248,5,243,31297.6,4694.64,3129.76,39122.0,157.75
B001295,P009,2022-11-06,236,5,231,29783.2,4467.48,2978.32,37229.0,157.75
B001296,P009,2022-11-13,197,4,193,24861.4,3729.21,2486.14,31076.75,157.75
B001297,P009,2022-11-20,202,4,198,25492.4,3823.86,2549.24,31865.5,157.75
B001298,P009,2022-11-27,273,5,268,34452.6,5167.89,3445.26,43065.75,157.75
B001299,P009,2022-12-04,230,5,225,29026.0,4353.9,2902.6,36282.5,157.75
B001300,P009,2022-12-11,260,5,255,32812.0,4921.8,3281.2,41015.0,157.75
B001301,P009,2022-12-18,189,4,185,23851.8,3577.77,2385.18,29814.75,157.75
B001302,P009,2022-12-25,219,4,215,27637.8,4145.67,2763.78,34547.25,157.75
B001303,P009,2023-01-01,274,5,269,34578.8,5186.82,3457.88,43223.5,157.75
B001304,P009,2023-01-08,196,4,192,24735.2,3710.28,2473.52,30919.0,157.75
B001305,P009,2023-01-15,226,5,221,28521.2,4278.18,2852.12,35651.5,157.75
B001306,P009,2023-01-22,214,4,210,27006.8,4051.02,2700.68,33758.5,157.75
B001307,P009,2023-01-29,191,4,187,24104.2,3615.63,2410.42,30130.25,157.75
B001308,P009,2023-02-05,224,4,220,28268.8,4240.32,2826.88,35336.0,157.75
B001309,P009,2023-02-12,108,2,106,13629.6,2044.44,1362.96,17037.0,157.75
B001310,P009,2023-02-19,99,2,97,12493.8,1874.07,1249.38,15617.25,157.75
B001311,P009,2023-02-26,45,1,44,5679.0,851.85,567.9,7098.75,157.75
B001312,P009,2023-03-05,83,2,81,10474.6,1571.19,1047.46,13093.25,157.75
B001313,P009,2023-03-12,99,2,97,12493.8,1874.07,1249.38,15617.25,157.75
B001314,P009,2023-03-19,83,2,81,10474.6,1571.19,1047.46,13093.25,157.75
B001315,P009,2023-03-26,96,2,94,12115.2,1817.28,1211.52,15144.0,157.75
B001316,P009,2023-04-02,94,2,92,11862.8,1779.42,1186.28,14828.5,157.75
B001317,P009,2023-04-09,106,2,104,13377.2,2006.58,1337.72,16721.5,157.75
B001318,P009,2023-04-16,85,2,83,10727.0,1609.05,1072.7,13408.75,157.75
B001319,P009,2023-04-23,107,2,105,13503.4,2025.51,1350.34,16879.25,157.75
B001320,P009,2023-04-30,112,2,110,14134.4,2120.16,1413.44,17668.0,157.75
B001321,P009,2023-05-07,100,2,98,12620.0,1893.0,1262.0,15775.0,157.75
B001322,P009,2023-05-14,121,2,119,15270.2,2290.53,1527.02,19087.75,157.75
B001323,P009,2023-05-21,94,2,92,11862.8,1779.42,1186.28,14828.5,157.75
B001324,P009,2023-05-28,86,2,84,10853.2,1627.98,1085.32,13566.5,157.75
B001325,P009,2023-06-04,62,1,61,7824.4,1173.66,782.44,9780.5,157.75
B001326,P009,2023-06-11,91,2,89,11484.2,1722.63,1148.42,14355.25,157.75
B001327,P009,2023-06-18,74,1,73,9338.8,1400.82,933.88,11673.5,157.75
B001328,P009,2023-06-25,92,2,90,11610.4,1741.56,1161.04,14513.0,157.75
B001329,P009,2023-07-02,86,2,84,10853.2,1627.98,1085.32,13566.5,157.75
B001330,P009,2023-07-09,123,2,121,15522.6,2328.39,1552.26,19403.25,157.75
B001331,P009,2023-07-16,105,2,103,13251.0,1987.65,1325.1,16563.75,157.75
B001332,P009,2023-07-23,131,3,128,16532.2,2479.83,1653.22,20665.25,157.75
B001333,P009,2023-07-30,60,1,59,7572.0,1135.8,757.2,9465.0,157.75
B001334,P009,2023-08-06,44,1,43,5552.8,832.92,555.28,6941.0,157.75
B001335,P009,2023-08-13,123,2,121,15522.6,2328.39,1552.26,19403.25,157.75
B001336,P009,2023-08-20,59,1,58,7445.8,1116.87,744.58,9307.25,157.75
B001337,P009,2023-08-27,46,1,45,5805.2,870.78,580.52,7256.5,157.75
B001338,P009,2023-09-03,125,2,123,15775.0,2366.25,1577.5,19718.75,157.75
B001339,P009,2023-09-10,90,2,88,11358.0,1703.7,1135.8,14197.5,157.75
B001340,P009,2023-09-17,170,3,167,21454.0,3218.1,2145.4,26817.5,157.75
B001341,P009,2023-09-24,167,3,164,21075.4,3161.31,2107.54,26344.25,157.75
B001342,P009,2023-10-01,160,3,157,20192.0,3028.8,2019.2,25240.0,157.75
B001343,P009,2023-10-08,115,2,113,14513.0,2176.95,1451.3,18141.25,157.75
B001344,P009,2023-10-15,361,7,354,45558.2,6833.73,4555.82,56947.75,157.75
B001345,P009,2023-10-22,323,6,317,40762.6,6114.39,4076.26,50953.25,157.75
B001346,P009,2023-10-29,387,8,379,48839.4,7325.91,4883.94,61049.25,157.75
B001347,P009,2023-11-05,364,7,357,45936.8,6890.52,4593.68,57421.0,157.75
B001348,P009,2023-11-12,247,5,242,31171.4,4675.71,3117.14,38964.25,157.75
B001349,P009,2023-11-19,250,5,245,31550.0,4732.5,3155.0,39437.5,157.75
B001350,P009,2023-11-26,173,3,170,21832.6,3274.89,2183.26,27290.75,157.75
B001351,P009,2023-12-03,161,3,158,20318.2,3047.73,2031.82,25397.75,157.75
B001352,P009,2023-12-10,209,4,205,26375.8,3956.37,2637.58,32969.75,157.75
B001353,P009,2023-12-17,276,6,270,34831.2,5224.68,3483.12,43539.0,157.75
B001354,P009,2023-12-24,330,7,323,41646.0,6246.9,4164.6,52057.5,157.75
B001355,P009,2023-12-31,231,5,226,29152.2,4372.83,2915.22,36440.25,157.75
B001356,P009,2024-01-07,238,5,233,30035.6,4505.34,3003.56,37544.5,157.75
B001357,P009,2024-01-14,299,6,293,37733.8,5660.07,3773.38,47167.25,157.75
B001358,P009,2024-01-21,258,5,253,32559.6,4883.94,3255.96,40699.5,157.75
B001359,P009,2024-01-28,302,6,296,38112.4,5716.86,3811.24,47640.5,157.75
B001360,P009,2024-02-04,256,5,251,32307.2,4846.08,3230.72,40384.0,157.75
B001361,P009,2024-02-11,161,3,158,20318.2,3047.73,2031.82,25397.75,157.75
B001362,P009,2024-02-18,81,2,79,10222.2,1533.33,1022.22,12777.75,157.75
B001363,P009,2024-02-25,91,2,89,11484.2,1722.63,1148.42,14355.25,157.75
B001364,P009,2024-03-03,93,2,91,11736.6,1760.49,1173.66,14670.75,157.75
B001365,P009,2024-03-10,103,2,101,12998.6,1949.79,1299.86,16248.25,157.75
B001366,P009,2024-03-17,116,2,114,14639.2,2195.88,1463.92,18299.0,157.75
B001367,P009,2024-03-24,108,2,106,13629.6,2044.44,1362.96,17037.0,157.75
B001368,P009,2024-03-31,96,2,94,12115.2,1817.28,1211.52,15144.0,157.75
B001369,P009,2024-04-07,148,3,145,18677.6,2801.64,1867.76,23347.0,157.75
B001370,P009,2024-04-14,90,2,88,11358.0,1703.7,1135.8,14197.5,157.75
B001371,P009,2024-04-21,114,2,112,14386.8,2158.02,1438.68,17983.5,157.75
B001372,P009,2024-04-28,111,2,109,14008.2,2101.23,1400.82,17510.25,157.75
B001373,P009,2024-05-05,125,2,123,15775.0,2366.25,1577.5,19718.75,157.75
B001374,P009,2024-05-12,94,2,92,11862.8,1779.42,1186.28,14828.5,157.75
B001375,P009,2024-05-19,106,2,104,13377.2,2006.58,1337.72,16721.5,157.75
B001376,P009,2024-05-26,135,3,132,17037.0,2555.55,1703.7,21296.25,157.75
B001377,P009,2024-06-02,111,2,109,14008.2,2101.23,1400.82,17510.25,157.75
B001378,P009,2024-06-09,143,3,140,18046.6,2706.99,1804.66,22558.25,157.75
B001379,P009,2024-06-16,102,2,100,12872.4,1930.86,1287.24,16090.5,157.75
B001380,P009,2024-06-23,62,1,61,7824.4,1173.66,782.44,9780.5,157.75
B001381,P009,2024-06-30,109,2,107,13755.8,2063.37,1375.58,17194.75,157.75
B001382,P009,2024-07-07,111,2,109,14008.2,2101.23,1400.82,17510.25,157.75
B001383,P009,2024-07-14,182,4,178,22968.4,3445.26,2296.84,28710.5,157.75
B001384,P009,2024-07-21,84,2,82,10600.8,1590.12,1060.08,13251.0,157.75
B001385,P009,2024-07-28,160,3,157,20192.0,3028.8,2019.2,25240.0,157.75
B001386,P009,2024-08-04,133,3,130,16784.6,2517.69,1678.46,20980.75,157.75
B001387,P009,2024-08-11,134,3,131,16910.8,2536.62,1691.08,21138.5,157.75
B001388,P009,2024-08-18,104,2,102,13124.8,1968.72,1312.48,16406.0,157.75
B001389,P009,2024-08-25,127,3,124,16027.4,2404.11,1602.74,20034.25,157.75
B001390,P009,2024-09-01,128,3,125,16153.6,2423.04,1615.36,20192.0,157.75
B001391,P009,2024-09-08,109,2,107,13755.8,2063.37,1375.58,17194.75,157.75
B001392,P009,2024-09-15,176,4,172,22211.2,3331.68,2221.12,27764.0,157.75
B001393,P009,2024-09-22,152,3,149,19182.4,2877.36,1918.24,23978.0,157.75
B001394,P009,2024-09-29,191,4,187,24104.2,3615.63,2410.42,30130.25,157.75
B001395,P009,2024-10-06,238,5,233,30035.6,4505.34,3003.56,37544.5,157.75
B001396,P009,2024-10-13,271,5,266,34200.2,5130.03,3420.02,42750.25,157.75
B001397,P009,2024-10-20,396,8,388,49975.2,7496.28,4997.52,62469.0,157.75
B001398,P009,2024-10-27,400,8,392,50480.0,7572.0,5048.0,63100.0,157.75
B001399,P009,2024-11-03,310,6,304,39122.0,5868.3,3912.2,48902.5,157.75
B001400,P009,2024-11-10,284,6,278,35840.8,5376.12,3584.08,44801.0,157.75
B001401,P009,2024-11-17,360,7,353,45432.0,6814.8,4543.2,56790.0,157.75
B001402,P009,2024-11-24,265,5,260,33443.0,5016.45,3344.3,41803.75,157.75
B001403,P009,2024-12-01,277,6,271,34957.4,5243.61,3495.74,43696.75,157.75
B001404,P009,2024-12-08,237,5,232,29909.4,4486.41,2990.94,37386.75,157.75
B001405,P009,2024-12-15,77,2,75,9717.4,1457.61,971.74,12146.75,157.75
B001406,P009,2024-12-22,154,3,151,19434.8,2915.22,1943.48,24293.5,157.75
B001407,P009,2024-12-29,1,0,1,126.2,18.93,12.62,157.75,157.75
B001408,P009,2025-01-05,294,6,288,37102.8,5565.42,3710.28,46378.5,157.75
B001409,P010,2022-01-09,43,1,42,5237.4,785.61,523.74,6546.75,152.25
B001410,P010,2022-01-16,72,1,71,8769.6,1315.44,876.96,10962.0,152.25
B001411,P010,2022-01-23,91,2,89,11083.8,1662.57,1108.38,13854.75,152.25
B001412,P010,2022-01-30,69,1,68,8404.2,1260.63,840.42,10505.25,152.25
B001413,P010,2022-02-06,70,1,69,8526.0,1278.9,852.6,10657.5,152.25
B001414,P010,2022-02-13,138,3,135,16808.4,2521.26,1680.84,21010.5,152.25
B001415,P010,2022-02-20,142,3,139,17295.6,2594.34,1729.56,21619.5,152.25
B001416,P010,2022-02-27,84,2,82,10231.2,1534.68,1023.12,12789.0,152.25
B001417,P010,2022-03-06,138,3,135,16808.4,2521.26,1680.84,21010.5,152.25
B001418,P010,2022-03-13,132,3,129,16077.6,2411.64,1607.76,20097.0,152.25
B001419,P010,2022-03-20,113,2,111,13763.4,2064.51,1376.34,17204.25,152.25
B001420,P010,2022-03-27,146,3,143,17782.8,2667.42,1778.28,22228.5,152.25
B001421,P010,2022-04-03,153,3,150,18635.4,2795.31,1863.54,23294.25,152.25
B001422,P010,2022-04-10,155,3,152,18879.0,2831.85,1887.9,23598.75,152.25
B001423,P010,2022-04-17,123,2,121,14981.4,2247.21,1498.14,18726.75,152.25
B001424,P010,2022-04-24,115,2,113,14007.0,2101.05,1400.7,17508.75,152.25
B001425,P010,2022-05-01,84,2,82,10231.2,1534.68,1023.12,12789.0,152.25
B001426,P010,2022-05-08,101,2,99,12301.8,1845.27,1230.18,15377.25,152.25
B001427,P010,2022-05-15,182,4,178,22167.6,3325.14,2216.76,27709.5,152.25
B001428,P010,2022-05-22,105,2,103,12789.0,1918.35,1278.9,15986.25,152.25
B001429,P010,2022-05-29,147,3,144,17904.6,2685.69,1790.46,22380.75,152.25
B001430,P010,2022-06-05,142,3,139,17295.6,2594.34,1729.56,21619.5,152.25
B001431,P010,2022-06-12,113,2,111,13763.4,2064.51,1376.34,17204.25,152.25
B001432,P010,2022-06-19,130,3,127,15834.0,2375.1,1583.4,19792.5,152.25
B001433,P010,2022-06-26,121,2,119,14737.8,2210.67,1473.78,18422.25,152.25
B001434,P010,2022-07-03,91,2,89,11083.8,1662.57,1108.38,13854.75,152.25
B001435,P010,2022-07-10,142,3,139,17295.6,2594.34,1729.56,21619.5,152.25
B001436,P010,2022-07-17,78,2,76,9500.4,1425.06,950.04,11875.5,152.25
B001437,P010,2022-07-24,108,2,106,13154.4,1973.16,1315.44,16443.0,152.25
B001438,P010,2022-07-31,98,2,96,11936.4,1790.46,1193.64,14920.5,152.25
B001439,P010,2022-08-07,126,3,123,15346.8,2302.02,1534.68,19183.5,152.25
B001440,P010,2022-08-14,133,3,130,16199.4,2429.91,1619.94,20249.25,152.25
B001441,P010,2022-08-21,92,2,90,11205.6,1680.84,1120.56,14007.0,152.25
B001442,P010,2022-08-28,94,2,92,11449.2,1717.38,1144.92,14311.5,152.25
B001443,P010,2022-09-04,93,2,91,11327.4,1699.11,1132.74,14159.25,152.25
B001444,P010,2022-09-11,202,4,198,24603.6,3690.54,2460.36,30754.5,152.25
B001445,P010,2022-09-18,219,4,215,26674.2,4001.13,2667.42,33342.75,152.25
B001446,P010,2022-09-25,246,5,241,29962.8,4494.42,2996.28,37453.5,152.25
B001447,P010,2022-10-02,252,5,247,30693.6,4604.04,3069.36,38367.0,152.25
B001448,P010,2022-10-09,265,5,260,32277.0,4841.55,3227.7,40346.25,152.25
B001449,P010,2022-10-16,126,3,123,15346.8,2302.02,1534.68,19183.5,152.25
B001450,P010,2022-10-23,154,3,151,18757.2,2813.58,1875.72,23446.5,152.25
B001451,P010,2022-10-30,134,3,131,16321.2,2448.18,1632.12,20401.5,152.25
B001452,P010,2022-11-06,129,3,126,15712.2,2356.83,1571.22,19640.25,152.25
B001453,P010,2022-11-13,143,3,140,17417.4,2612.61,1741.74,21771.75,152.25
B001454,P010,2022-11-20,148,3,145,18026.4,2703.96,1802.64,22533.0,152.25
B001455,P010,2022-11-27,169,3,166,20584.2,3087.63,2058.42,25730.25,152.25
B001456,P010,2022-12-04,110,2,108,13398.0,2009.7,1339.8,16747.5,152.25
B001457,P010,2022-12-11,97,2,95,11814.6,1772.19,1181.46,14768.25,152.25
B001458,P010,2022-12-18,140,3,137,17052.0,2557.8,1705.2,21315.0,152.25
B001459,P010,2022-12-25,104,2,102,12667.2,1900.08,1266.72,15834.0,152.25
B001460,P010,2023-01-01,194,4,190,23629.2,3544.38,2362.92,29536.5,152.25
B001461,P010,2023-01-08,136,3,133,16564.8,2484.72,1656.48,20706.0,152.25
B001462,P010,2023-01-15,81,2,79,9865.8,1479.87,986.58,12332.25,152.25
B001463,P010,2023-01-22,113,2,111,13763.4,2064.51,1376.34,17204.25,152.25
B001464,P010,2023-01-29,106,2,104,12910.8,1936.62,1291.08,16138.5,152.25
B001465,P010,2023-02-05,156,3,153,19000.8,2850.12,1900.08,23751.0,152.25
B001466,P010,2023-02-12,140,3,137,17052.0,2557.8,1705.2,21315.0,152.25
B001467,P010,2023-02-19,193,4,189,23507.4,3526.11,2350.74,29384.25,152.25
B001468,P010,2023-02-26,133,3,130,16199.4,2429.91,1619.94,20249.25,152.25
B001469,P010,2023-03-05,111,2,109,13519.8,2027.97,1351.98,16899.75,152.25
B001470,P010,2023-03-12,153,3,150,18635.4,2795.31,1863.54,23294.25,152.25
B001471,P010,2023-03-19,154,3,151,18757.2,2813.58,1875.72,23446.5,152.25
B001472,P010,2023-03-26,151,3,148,18391.8,2758.77,1839.18,22989.75,152.25
B001473,P010,2023-04-02,189,4,185,23020.2,3453.03,2302.02,28775.25,152.25
B001474,P010,2023-04-09,167,3,164,20340.6,3051.09,2034.06,25425.75,152.25
B001475,P010,2023-04-16,106,2,104,12910.8,1936.62,1291.08,16138.5,152.25
B001476,P010,2023-04-23,128,3,125,15590.4,2338.56,1559.04,19488.0,152.25
B001477,P010,2023-04-30,130,3,127,15834.0,2375.1,1583.4,19792.5,152.25
B001478,P010,2023-05-07,109,2,107,13276.2,1991.43,1327.62,16595.25,152.25
B001479,P010,2023-05-14,127,3,124,15468.6,2320.29,1546.86,19335.75,152.25
B001480,P010,2023-05-21,114,2,112,13885.2,2082.78,1388.52,17356.5,152.25
B001481,P010,2023-05-28,102,2,100,12423.6,1863.54,1242.36,15529.5,152.25
B001482,P010,2023-06-04,130,3,127,15834.0,2375.1,1583.4,19792.5,152.25
B001483,P010,2023-06-11,160,3,157,19488.0,2923.2,1948.8,24360.0,152.25
B001484,P010,2023-06-18,169,3,166,20584.2,3087.63,2058.42,25730.25,152.25
B001485,P010,2023-06-25,123,2,121,14981.4,2247.21,1498.14,18726.75,152.25
B001486,P010,2023-07-02,183,4,179,22289.4,3343.41,2228.94,27861.75,152.25
B001487,P010,2023-07-09,92,2,90,11205.6,1680.84,1120.56,14007.0,152.25
B001488,P010,2023-07-16,103,2,101,12545.4,1881.81,1254.54,15681.75,152.25
